county,date,ML,Low_90,High_90,Low_50,High_50
Leon,2021-02-11,0.81,0.53,1.1,0.72,0.96
Leon,2021-02-12,0.8,0.53,1.11,0.7000000000000001,0.9400000000000001
Leon,2021-02-13,0.74,0.46,1.04,0.64,0.88
Leon,2021-02-14,0.74,0.46,1.05,0.62,0.86
Leon,2021-02-15,0.73,0.43,1.02,0.64,0.89
Leon,2021-02-16,0.74,0.45,1.05,0.65,0.9
Leon,2021-02-17,0.79,0.51,1.12,0.6900000000000001,0.9400000000000001
Leon,2021-02-18,0.8300000000000001,0.54,1.1500000000000001,0.72,0.97
Leon,2021-02-19,0.84,0.54,1.1500000000000001,0.72,0.97
Leon,2021-02-20,0.8200000000000001,0.52,1.1300000000000001,0.7000000000000001,0.9500000000000001
Leon,2021-02-21,0.8200000000000001,0.52,1.1400000000000001,0.72,0.98
Leon,2021-02-22,0.81,0.51,1.1300000000000001,0.71,0.97
Leon,2021-02-23,0.8200000000000001,0.5,1.12,0.72,0.98
Leon,2021-02-24,0.81,0.51,1.1400000000000001,0.7000000000000001,0.96
Leon,2021-02-25,0.81,0.5,1.1300000000000001,0.7000000000000001,0.96
Leon,2021-02-26,0.81,0.51,1.1500000000000001,0.6900000000000001,0.9500000000000001
Leon,2021-02-27,0.78,0.47000000000000003,1.11,0.6900000000000001,0.96
Leon,2021-02-28,0.77,0.47000000000000003,1.12,0.67,0.9400000000000001
Leon,2021-03-01,0.76,0.45,1.1,0.65,0.92
Leon,2021-03-02,0.76,0.44,1.1,0.64,0.91
Leon,2021-03-03,0.78,0.45,1.11,0.64,0.91
Leon,2021-03-04,0.79,0.47000000000000003,1.1400000000000001,0.6900000000000001,0.97
Leon,2021-03-05,0.79,0.46,1.1300000000000001,0.68,0.96
Leon,2021-03-06,0.76,0.44,1.12,0.65,0.93
Leon,2021-03-07,0.74,0.4,1.08,0.62,0.9
Leon,2021-03-08,0.74,0.41000000000000003,1.1,0.64,0.93
Leon,2021-03-09,0.74,0.41000000000000003,1.11,0.63,0.92
Leon,2021-03-10,0.75,0.4,1.1,0.62,0.91
Leon,2021-03-11,0.76,0.41000000000000003,1.12,0.62,0.91
Leon,2021-03-12,0.76,0.42,1.1400000000000001,0.65,0.9500000000000001
Leon,2021-03-13,0.74,0.39,1.11,0.62,0.92
Leon,2021-03-14,0.73,0.39,1.12,0.61,0.91
Leon,2021-03-15,0.74,0.39,1.1300000000000001,0.59,0.89
Leon,2021-03-16,0.73,0.37,1.11,0.61,0.92
Leon,2021-03-17,0.75,0.39,1.1400000000000001,0.62,0.93
Leon,2021-03-18,0.76,0.41000000000000003,1.17,0.62,0.93
Leon,2021-03-19,0.76,0.39,1.1500000000000001,0.6,0.91
Leon,2021-03-20,0.78,0.42,1.19,0.67,0.99
Leon,2021-03-21,0.79,0.42,1.19,0.67,0.99
Leon,2021-03-22,0.81,0.42,1.19,0.68,1.0
Leon,2021-03-23,0.8300000000000001,0.46,1.24,0.7000000000000001,1.02
Leon,2021-03-24,0.84,0.47000000000000003,1.25,0.71,1.03
Leon,2021-03-25,0.87,0.5,1.28,0.73,1.05
Leon,2021-03-26,0.87,0.5,1.28,0.73,1.05
Leon,2021-03-27,0.85,0.48,1.26,0.71,1.03
Leon,2021-03-28,0.8300000000000001,0.45,1.23,0.68,1.0
Leon,2021-03-29,0.8200000000000001,0.46,1.25,0.66,0.98
Leon,2021-03-30,0.8200000000000001,0.45,1.24,0.7000000000000001,1.03
Leon,2021-03-31,0.8200000000000001,0.43,1.22,0.6900000000000001,1.02
Leon,2021-04-01,0.8300000000000001,0.45,1.25,0.6900000000000001,1.02
Leon,2021-04-02,0.8300000000000001,0.45,1.25,0.6900000000000001,1.02
Leon,2021-04-03,0.85,0.45,1.25,0.7000000000000001,1.03
Leon,2021-04-04,0.84,0.46,1.27,0.6900000000000001,1.02
Leon,2021-04-05,0.87,0.49,1.3,0.71,1.04
Leon,2021-04-06,0.9,0.52,1.33,0.74,1.07
Leon,2021-04-07,0.92,0.54,1.35,0.76,1.09
Leon,2021-04-08,0.9400000000000001,0.55,1.36,0.78,1.11
Leon,2021-04-09,0.93,0.55,1.36,0.78,1.11
Leon,2021-04-10,0.9500000000000001,0.55,1.35,0.8,1.1300000000000001
Leon,2021-04-11,0.9500000000000001,0.56,1.36,0.81,1.1400000000000001
Leon,2021-04-12,0.9400000000000001,0.55,1.35,0.8,1.1300000000000001
Leon,2021-04-13,0.9500000000000001,0.5700000000000001,1.37,0.81,1.1400000000000001
Leon,2021-04-14,0.98,0.6,1.4000000000000001,0.84,1.17
Leon,2021-04-15,0.99,0.61,1.41,0.86,1.19
Leon,2021-04-16,0.99,0.6,1.3900000000000001,0.86,1.19
Leon,2021-04-17,0.9500000000000001,0.5700000000000001,1.36,0.8300000000000001,1.16
Leon,2021-04-18,0.96,0.58,1.37,0.84,1.17
Leon,2021-04-19,0.99,0.61,1.4000000000000001,0.87,1.2
Leon,2021-04-20,1.0,0.63,1.42,0.88,1.21
Leon,2021-04-21,1.02,0.63,1.41,0.87,1.19
Leon,2021-04-22,1.01,0.64,1.42,0.87,1.19
Leon,2021-04-23,1.0,0.63,1.41,0.86,1.18
Leon,2021-04-24,1.02,0.65,1.43,0.89,1.21
Leon,2021-04-25,1.02,0.64,1.41,0.89,1.21
Leon,2021-04-26,1.04,0.67,1.44,0.92,1.24
Leon,2021-04-27,1.09,0.72,1.49,0.97,1.29
Leon,2021-04-28,1.1400000000000001,0.78,1.54,0.99,1.3
Leon,2021-04-29,1.18,0.81,1.56,1.05,1.36
Leon,2021-04-30,1.16,0.8,1.54,1.04,1.35
Leon,2021-05-01,1.1300000000000001,0.77,1.5,0.99,1.29
Leon,2021-05-02,1.1300000000000001,0.79,1.52,1.0,1.3
Leon,2021-05-03,1.1,0.75,1.47,0.98,1.28
Leon,2021-05-04,1.07,0.73,1.45,0.96,1.26
Leon,2021-05-05,1.06,0.72,1.44,0.9500000000000001,1.25
Leon,2021-05-06,1.05,0.7000000000000001,1.41,0.9500000000000001,1.25
Leon,2021-05-07,1.04,0.6900000000000001,1.4000000000000001,0.93,1.23
Leon,2021-05-08,1.0,0.65,1.36,0.9,1.2
Leon,2021-05-09,0.97,0.61,1.32,0.86,1.16
Leon,2021-05-10,0.96,0.62,1.34,0.85,1.1500000000000001
Leon,2021-05-11,0.96,0.62,1.34,0.85,1.1500000000000001
Leon,2021-05-12,0.9500000000000001,0.59,1.31,0.8300000000000001,1.1300000000000001
Leon,2021-05-13,0.93,0.59,1.32,0.81,1.11
Leon,2021-05-14,0.92,0.5700000000000001,1.3,0.79,1.09
Leon,2021-05-15,0.9,0.56,1.3,0.76,1.06
Leon,2021-05-16,0.9,0.55,1.29,0.79,1.1
Leon,2021-05-17,0.9,0.56,1.31,0.79,1.1
Leon,2021-05-18,0.92,0.56,1.31,0.79,1.1
Leon,2021-05-19,0.9500000000000001,0.58,1.33,0.8200000000000001,1.1300000000000001
Leon,2021-05-20,0.97,0.59,1.34,0.84,1.1500000000000001
Leon,2021-05-21,0.97,0.62,1.3800000000000001,0.84,1.1500000000000001
Leon,2021-05-22,0.97,0.61,1.37,0.8300000000000001,1.1400000000000001
Leon,2021-05-23,0.9500000000000001,0.6,1.36,0.81,1.12
Leon,2021-05-24,0.9400000000000001,0.58,1.34,0.79,1.1
Leon,2021-05-25,0.93,0.56,1.32,0.8200000000000001,1.1400000000000001
Leon,2021-05-26,0.88,0.53,1.3,0.77,1.09
Leon,2021-05-27,0.85,0.48,1.25,0.72,1.04
Leon,2021-05-28,0.8200000000000001,0.45,1.23,0.68,1.0
Leon,2021-05-29,0.79,0.42,1.21,0.68,1.01
Leon,2021-05-30,0.77,0.4,1.2,0.64,0.97
Leon,2021-05-31,0.76,0.38,1.19,0.6,0.93
Leon,2021-06-01,0.74,0.35000000000000003,1.17,0.61,0.9500000000000001
Leon,2021-06-02,0.75,0.35000000000000003,1.18,0.59,0.93
Leon,2021-06-03,0.75,0.34,1.18,0.61,0.96
Leon,2021-06-04,0.75,0.33,1.18,0.6,0.9500000000000001
Leon,2021-06-05,0.72,0.29,1.1500000000000001,0.58,0.9400000000000001
Manatee,2020-03-20,3.0,1.01,6.99,2.04,4.45
Manatee,2020-03-21,2.77,0.99,5.8100000000000005,1.97,3.97
Manatee,2020-03-22,2.9,1.12,5.67,2.1,4.01
Manatee,2020-03-23,2.44,0.97,4.74,1.77,3.35
Manatee,2020-03-24,2.5500000000000003,1.03,4.73,1.9000000000000001,3.46
Manatee,2020-03-25,2.42,1.0,4.41,1.83,3.27
Manatee,2020-03-26,2.47,1.07,4.37,1.8800000000000001,3.27
Manatee,2020-03-27,2.34,1.03,4.09,1.81,3.1
Manatee,2020-03-28,2.36,1.07,4.01,1.85,3.09
Manatee,2020-03-29,2.35,1.1,3.9,1.86,3.04
Manatee,2020-03-30,2.5300000000000002,1.29,4.0200000000000005,2.0100000000000002,3.15
Manatee,2020-03-31,2.5100000000000002,1.32,3.86,2.04,3.1
Manatee,2020-04-01,2.54,1.43,3.8000000000000003,2.14,3.13
Manatee,2020-04-02,2.38,1.36,3.5300000000000002,1.98,2.88
Manatee,2020-04-03,2.2,1.26,3.2600000000000002,1.84,2.67
Manatee,2020-04-04,2.11,1.23,3.11,1.78,2.56
Manatee,2020-04-05,1.95,1.11,2.87,1.6300000000000001,2.36
Manatee,2020-04-06,1.79,1.0,2.67,1.47,2.16
Manatee,2020-04-07,1.73,0.97,2.58,1.46,2.13
Manatee,2020-04-08,1.69,0.9500000000000001,2.5100000000000002,1.43,2.08
Manatee,2020-04-09,1.68,0.96,2.48,1.41,2.04
Manatee,2020-04-10,1.6600000000000001,0.96,2.44,1.3800000000000001,1.99
Manatee,2020-04-11,1.62,0.9400000000000001,2.38,1.3900000000000001,1.99
Manatee,2020-04-12,1.59,0.91,2.31,1.34,1.92
Manatee,2020-04-13,1.6300000000000001,0.96,2.33,1.4000000000000001,1.97
Manatee,2020-04-14,1.59,0.96,2.3000000000000003,1.34,1.8900000000000001
Manatee,2020-04-15,1.6,0.9500000000000001,2.25,1.37,1.9100000000000001
Manatee,2020-04-16,1.67,1.05,2.32,1.46,1.99
Manatee,2020-04-17,1.6600000000000001,1.05,2.2800000000000002,1.45,1.96
Manatee,2020-04-18,1.6300000000000001,1.03,2.22,1.4000000000000001,1.8900000000000001
Manatee,2020-04-19,1.54,0.99,2.15,1.35,1.83
Manatee,2020-04-20,1.47,0.93,2.06,1.29,1.76
Manatee,2020-04-21,1.41,0.88,1.99,1.23,1.69
Manatee,2020-04-22,1.33,0.8,1.8900000000000001,1.1400000000000001,1.59
Manatee,2020-04-23,1.24,0.72,1.8,1.07,1.52
Manatee,2020-04-24,1.25,0.74,1.82,1.08,1.53
Manatee,2020-04-25,1.29,0.76,1.83,1.08,1.52
Manatee,2020-04-26,1.28,0.77,1.84,1.09,1.53
Manatee,2020-04-27,1.25,0.75,1.81,1.08,1.52
Manatee,2020-04-28,1.23,0.71,1.76,1.07,1.51
Manatee,2020-04-29,1.24,0.73,1.78,1.04,1.47
Manatee,2020-04-30,1.21,0.7000000000000001,1.74,1.03,1.46
Manatee,2020-05-01,1.19,0.6900000000000001,1.73,1.02,1.45
Manatee,2020-05-02,1.22,0.72,1.76,1.04,1.47
Manatee,2020-05-03,1.28,0.77,1.8,1.11,1.54
Manatee,2020-05-04,1.29,0.79,1.81,1.11,1.53
Manatee,2020-05-05,1.29,0.8,1.81,1.1300000000000001,1.55
Manatee,2020-05-06,1.27,0.78,1.78,1.07,1.48
Manatee,2020-05-07,1.24,0.75,1.74,1.07,1.48
Manatee,2020-05-08,1.21,0.74,1.73,1.05,1.46
Manatee,2020-05-09,1.1400000000000001,0.65,1.6300000000000001,0.98,1.3900000000000001
Manatee,2020-05-10,1.09,0.6,1.58,0.9400000000000001,1.35
Manatee,2020-05-11,1.08,0.61,1.6,0.92,1.33
Manatee,2020-05-12,1.09,0.61,1.6,0.93,1.34
Manatee,2020-05-13,1.08,0.59,1.58,0.91,1.32
Manatee,2020-05-14,1.06,0.59,1.59,0.88,1.29
Manatee,2020-05-15,1.09,0.6,1.6,0.9,1.31
Manatee,2020-05-16,1.1,0.61,1.61,0.9,1.31
Manatee,2020-05-17,1.1,0.6,1.6,0.9,1.31
Manatee,2020-05-18,1.1500000000000001,0.65,1.6500000000000001,0.9500000000000001,1.36
Manatee,2020-05-19,1.1400000000000001,0.66,1.6600000000000001,0.96,1.37
Manatee,2020-05-20,1.1500000000000001,0.68,1.68,0.97,1.3800000000000001
Manatee,2020-05-21,1.1400000000000001,0.65,1.6400000000000001,0.97,1.3800000000000001
Manatee,2020-05-22,1.1400000000000001,0.66,1.6500000000000001,0.98,1.3900000000000001
Manatee,2020-05-23,1.1,0.63,1.62,0.9400000000000001,1.35
Manatee,2020-05-24,1.08,0.61,1.6,0.92,1.33
Manatee,2020-05-25,1.04,0.56,1.55,0.88,1.29
Manatee,2020-05-26,1.03,0.54,1.53,0.86,1.27
Manatee,2020-05-27,1.04,0.56,1.56,0.86,1.27
Manatee,2020-05-28,1.03,0.54,1.54,0.84,1.25
Manatee,2020-05-29,1.02,0.52,1.52,0.87,1.29
Manatee,2020-05-30,1.05,0.5700000000000001,1.58,0.89,1.31
Manatee,2020-05-31,1.09,0.61,1.62,0.93,1.35
Manatee,2020-06-01,1.1300000000000001,0.65,1.6600000000000001,0.97,1.3900000000000001
Manatee,2020-06-02,1.1500000000000001,0.66,1.6600000000000001,0.96,1.37
Manatee,2020-06-03,1.16,0.68,1.68,0.98,1.3900000000000001
Manatee,2020-06-04,1.16,0.6900000000000001,1.68,1.0,1.41
Manatee,2020-06-05,1.17,0.6900000000000001,1.67,1.02,1.43
Manatee,2020-06-06,1.1500000000000001,0.6900000000000001,1.67,0.97,1.37
Manatee,2020-06-07,1.11,0.64,1.61,0.9400000000000001,1.34
Manatee,2020-06-08,1.08,0.61,1.58,0.91,1.31
Manatee,2020-06-09,1.11,0.65,1.62,0.9500000000000001,1.35
Manatee,2020-06-10,1.16,0.6900000000000001,1.6500000000000001,1.0,1.4000000000000001
Manatee,2020-06-11,1.19,0.74,1.7,0.99,1.3800000000000001
Manatee,2020-06-12,1.21,0.76,1.71,1.05,1.44
Manatee,2020-06-13,1.28,0.8200000000000001,1.75,1.1400000000000001,1.53
Manatee,2020-06-14,1.3,0.86,1.78,1.1400000000000001,1.52
Manatee,2020-06-15,1.3,0.85,1.75,1.1300000000000001,1.5
Manatee,2020-06-16,1.33,0.91,1.8,1.19,1.56
Manatee,2020-06-17,1.43,1.01,1.8800000000000001,1.29,1.6500000000000001
Manatee,2020-06-18,1.51,1.09,1.93,1.37,1.72
Manatee,2020-06-19,1.55,1.16,1.98,1.42,1.76
Manatee,2020-06-20,1.5,1.12,1.9100000000000001,1.3800000000000001,1.71
Manatee,2020-06-21,1.52,1.1500000000000001,1.92,1.3900000000000001,1.71
Manatee,2020-06-22,1.49,1.1400000000000001,1.8900000000000001,1.37,1.68
Manatee,2020-06-23,1.47,1.1300000000000001,1.86,1.34,1.6400000000000001
Manatee,2020-06-24,1.54,1.2,1.9100000000000001,1.41,1.7
Manatee,2020-06-25,1.53,1.21,1.9000000000000001,1.3900000000000001,1.67
Manatee,2020-06-26,1.51,1.19,1.86,1.41,1.69
Manatee,2020-06-27,1.46,1.1500000000000001,1.8,1.35,1.62
Manatee,2020-06-28,1.41,1.11,1.75,1.28,1.54
Manatee,2020-06-29,1.3900000000000001,1.1,1.73,1.29,1.55
Manatee,2020-06-30,1.3,1.01,1.6300000000000001,1.21,1.47
Manatee,2020-07-01,1.3,1.0,1.61,1.18,1.43
Manatee,2020-07-02,1.34,1.05,1.6500000000000001,1.24,1.49
Manatee,2020-07-03,1.34,1.04,1.6300000000000001,1.25,1.5
Manatee,2020-07-04,1.33,1.06,1.6500000000000001,1.22,1.46
Manatee,2020-07-05,1.3,1.02,1.6,1.2,1.44
Manatee,2020-07-06,1.27,0.99,1.56,1.18,1.42
Manatee,2020-07-07,1.27,1.0,1.57,1.19,1.43
Manatee,2020-07-08,1.22,0.9500000000000001,1.51,1.11,1.34
Manatee,2020-07-09,1.36,1.1,1.6600000000000001,1.27,1.5
Manatee,2020-07-10,1.41,1.1500000000000001,1.7,1.33,1.56
Manatee,2020-07-11,1.4000000000000001,1.1500000000000001,1.69,1.3,1.52
Manatee,2020-07-12,1.34,1.1,1.6300000000000001,1.26,1.48
Manatee,2020-07-13,1.35,1.1,1.62,1.27,1.49
Manatee,2020-07-14,1.31,1.06,1.57,1.22,1.43
Manatee,2020-07-15,1.25,1.01,1.52,1.16,1.37
Manatee,2020-07-16,1.16,0.91,1.41,1.08,1.29
Manatee,2020-07-17,1.16,0.92,1.42,1.08,1.29
Manatee,2020-07-18,1.1300000000000001,0.89,1.3900000000000001,1.05,1.26
Manatee,2020-07-19,1.12,0.88,1.3800000000000001,1.04,1.25
Manatee,2020-07-20,1.04,0.79,1.29,0.96,1.17
Manatee,2020-07-21,1.05,0.79,1.29,0.97,1.18
Manatee,2020-07-22,1.06,0.8200000000000001,1.33,0.97,1.18
Manatee,2020-07-23,1.02,0.78,1.29,0.93,1.1400000000000001
Manatee,2020-07-24,1.0,0.76,1.27,0.91,1.12
Manatee,2020-07-25,0.98,0.73,1.24,0.89,1.1
Manatee,2020-07-26,0.92,0.66,1.17,0.8200000000000001,1.03
Manatee,2020-07-27,0.89,0.64,1.16,0.81,1.03
Manatee,2020-07-28,0.85,0.59,1.11,0.77,0.99
Manatee,2020-07-29,0.85,0.59,1.12,0.76,0.98
Manatee,2020-07-30,0.84,0.59,1.1300000000000001,0.74,0.96
Manatee,2020-07-31,0.84,0.58,1.12,0.76,0.99
Manatee,2020-08-01,0.8200000000000001,0.5700000000000001,1.12,0.74,0.97
Manatee,2020-08-02,0.79,0.52,1.07,0.7000000000000001,0.93
Manatee,2020-08-03,0.76,0.5,1.06,0.66,0.89
Manatee,2020-08-04,0.72,0.45,1.02,0.64,0.88
Manatee,2020-08-05,0.71,0.44,1.02,0.61,0.85
Manatee,2020-08-06,0.73,0.46,1.05,0.62,0.86
Manatee,2020-08-07,0.73,0.44,1.03,0.64,0.89
Manatee,2020-08-08,0.73,0.44,1.04,0.64,0.89
Manatee,2020-08-09,0.75,0.46,1.07,0.64,0.89
Manatee,2020-08-10,0.75,0.44,1.05,0.62,0.87
Manatee,2020-08-11,0.77,0.48,1.1,0.68,0.9400000000000001
Manatee,2020-08-12,0.79,0.48,1.1,0.7000000000000001,0.96
Manatee,2020-08-13,0.79,0.49,1.12,0.6900000000000001,0.9500000000000001
Manatee,2020-08-14,0.81,0.5,1.1300000000000001,0.6900000000000001,0.9500000000000001
Manatee,2020-08-15,0.81,0.51,1.1500000000000001,0.6900000000000001,0.9500000000000001
Manatee,2020-08-16,0.78,0.47000000000000003,1.11,0.6900000000000001,0.96
Manatee,2020-08-17,0.77,0.44,1.08,0.67,0.9400000000000001
Manatee,2020-08-18,0.75,0.44,1.09,0.64,0.91
Manatee,2020-08-19,0.76,0.45,1.11,0.64,0.91
Manatee,2020-08-20,0.77,0.45,1.11,0.64,0.91
Manatee,2020-08-21,0.77,0.46,1.1300000000000001,0.67,0.9500000000000001
Manatee,2020-08-22,0.77,0.44,1.11,0.67,0.9500000000000001
Manatee,2020-08-23,0.77,0.45,1.1300000000000001,0.66,0.9400000000000001
Manatee,2020-08-24,0.74,0.41000000000000003,1.09,0.62,0.9
Manatee,2020-08-25,0.72,0.39,1.08,0.62,0.91
Manatee,2020-08-26,0.72,0.39,1.09,0.61,0.9
Manatee,2020-08-27,0.72,0.36,1.06,0.59,0.88
Manatee,2020-08-28,0.7000000000000001,0.36,1.07,0.6,0.9
Manatee,2020-08-29,0.73,0.39,1.11,0.62,0.92
Manatee,2020-08-30,0.75,0.41000000000000003,1.1400000000000001,0.63,0.93
Manatee,2020-08-31,0.75,0.4,1.1300000000000001,0.62,0.92
Manatee,2020-09-01,0.77,0.43,1.17,0.67,0.98
Manatee,2020-09-02,0.78,0.42,1.16,0.66,0.97
Manatee,2020-09-03,0.78,0.43,1.18,0.66,0.97
Manatee,2020-09-04,0.78,0.42,1.17,0.66,0.97
Manatee,2020-09-05,0.75,0.4,1.16,0.62,0.93
Manatee,2020-09-06,0.75,0.38,1.1400000000000001,0.59,0.9
Manatee,2020-09-07,0.76,0.4,1.17,0.64,0.96
Manatee,2020-09-08,0.76,0.39,1.16,0.64,0.96
Manatee,2020-09-09,0.81,0.44,1.22,0.67,0.99
Manatee,2020-09-10,0.8200000000000001,0.45,1.23,0.68,1.0
Manatee,2020-09-11,0.86,0.49,1.27,0.72,1.04
Manatee,2020-09-12,0.88,0.5,1.28,0.73,1.05
Manatee,2020-09-13,0.87,0.49,1.27,0.72,1.04
Manatee,2020-09-14,0.88,0.5,1.28,0.73,1.05
Manatee,2020-09-15,0.89,0.51,1.29,0.75,1.07
Manatee,2020-09-16,0.91,0.54,1.32,0.77,1.09
Manatee,2020-09-17,0.96,0.59,1.37,0.8200000000000001,1.1400000000000001
Manatee,2020-09-18,0.96,0.59,1.37,0.8300000000000001,1.1500000000000001
Manatee,2020-09-19,0.96,0.58,1.35,0.8300000000000001,1.1500000000000001
Manatee,2020-09-20,0.99,0.62,1.3900000000000001,0.86,1.18
Manatee,2020-09-21,0.96,0.59,1.36,0.84,1.16
Manatee,2020-09-22,0.9400000000000001,0.58,1.35,0.8200000000000001,1.1400000000000001
Manatee,2020-09-23,0.92,0.56,1.33,0.8,1.12
Manatee,2020-09-24,0.9,0.53,1.3,0.78,1.1
Manatee,2020-09-25,0.89,0.53,1.3,0.77,1.09
Manatee,2020-09-26,0.91,0.54,1.31,0.79,1.11
Manatee,2020-09-27,0.91,0.53,1.3,0.78,1.1
Manatee,2020-09-28,0.93,0.54,1.31,0.8,1.12
Manatee,2020-09-29,0.9500000000000001,0.56,1.33,0.81,1.1300000000000001
Manatee,2020-09-30,0.97,0.59,1.36,0.84,1.16
Manatee,2020-10-01,0.99,0.61,1.3800000000000001,0.86,1.18
Manatee,2020-10-02,0.98,0.61,1.3800000000000001,0.86,1.18
Manatee,2020-10-03,0.97,0.61,1.3800000000000001,0.85,1.17
Manatee,2020-10-04,0.98,0.61,1.3800000000000001,0.86,1.18
Manatee,2020-10-05,0.98,0.62,1.3900000000000001,0.87,1.19
Manatee,2020-10-06,0.98,0.6,1.36,0.87,1.19
Manatee,2020-10-07,0.96,0.58,1.34,0.85,1.17
Manatee,2020-10-08,1.05,0.67,1.43,0.93,1.25
Manatee,2020-10-09,1.07,0.71,1.47,0.92,1.23
Manatee,2020-10-10,1.07,0.7000000000000001,1.45,0.9400000000000001,1.25
Manatee,2020-10-11,1.07,0.72,1.47,0.9500000000000001,1.26
Manatee,2020-10-12,1.05,0.68,1.42,0.93,1.24
Manatee,2020-10-13,1.04,0.68,1.42,0.93,1.24
Manatee,2020-10-14,1.11,0.76,1.5,0.9500000000000001,1.25
Manatee,2020-10-15,1.06,0.7000000000000001,1.43,0.92,1.22
Manatee,2020-10-16,1.08,0.73,1.46,0.9500000000000001,1.25
Manatee,2020-10-17,1.08,0.72,1.44,0.97,1.27
Manatee,2020-10-18,1.07,0.73,1.45,0.96,1.26
Manatee,2020-10-19,1.09,0.75,1.47,0.98,1.28
Manatee,2020-10-20,1.08,0.73,1.44,0.98,1.28
Manatee,2020-10-21,1.06,0.73,1.44,0.93,1.22
Manatee,2020-10-22,1.07,0.74,1.45,0.9400000000000001,1.23
Manatee,2020-10-23,1.08,0.73,1.43,0.9500000000000001,1.24
Manatee,2020-10-24,1.09,0.75,1.45,0.97,1.26
Manatee,2020-10-25,1.1,0.77,1.47,0.99,1.28
Manatee,2020-10-26,1.09,0.74,1.43,0.98,1.27
Manatee,2020-10-27,1.1300000000000001,0.8,1.49,1.03,1.32
Manatee,2020-10-28,1.1300000000000001,0.81,1.5,0.99,1.27
Manatee,2020-10-29,1.16,0.8300000000000001,1.51,1.04,1.32
Manatee,2020-10-30,1.21,0.88,1.55,1.1,1.3800000000000001
Manatee,2020-10-31,1.19,0.85,1.51,1.09,1.37
Manatee,2020-11-01,1.18,0.87,1.53,1.06,1.33
Manatee,2020-11-02,1.1400000000000001,0.8200000000000001,1.47,1.03,1.3
Manatee,2020-11-03,1.07,0.76,1.41,0.97,1.24
Manatee,2020-11-04,1.04,0.73,1.3800000000000001,0.93,1.2
Manatee,2020-11-05,1.04,0.72,1.37,0.93,1.2
Manatee,2020-11-06,1.0,0.68,1.33,0.89,1.16
Manatee,2020-11-07,1.03,0.71,1.36,0.92,1.19
Manatee,2020-11-08,1.06,0.74,1.3900000000000001,0.9500000000000001,1.22
Manatee,2020-11-09,1.09,0.77,1.42,0.98,1.25
Manatee,2020-11-10,1.08,0.77,1.42,0.98,1.25
Manatee,2020-11-11,1.06,0.75,1.4000000000000001,0.9500000000000001,1.22
Manatee,2020-11-12,1.09,0.79,1.44,0.99,1.26
Manatee,2020-11-13,1.1,0.78,1.42,1.0,1.27
Manatee,2020-11-14,1.16,0.85,1.49,1.06,1.33
Manatee,2020-11-15,1.17,0.86,1.49,1.06,1.32
Manatee,2020-11-16,1.24,0.9500000000000001,1.58,1.1400000000000001,1.4000000000000001
Manatee,2020-11-17,1.31,1.02,1.6400000000000001,1.22,1.48
Manatee,2020-11-18,1.31,1.01,1.61,1.21,1.46
Manatee,2020-11-19,1.24,0.96,1.56,1.1500000000000001,1.4000000000000001
Manatee,2020-11-20,1.25,0.97,1.56,1.1300000000000001,1.37
Manatee,2020-11-21,1.21,0.93,1.51,1.11,1.35
Manatee,2020-11-22,1.21,0.9400000000000001,1.52,1.11,1.35
Manatee,2020-11-23,1.11,0.8300000000000001,1.4000000000000001,1.02,1.26
Manatee,2020-11-24,1.1300000000000001,0.85,1.42,1.04,1.28
Manatee,2020-11-25,1.12,0.84,1.41,1.03,1.27
Manatee,2020-11-26,1.11,0.84,1.41,1.02,1.26
Manatee,2020-11-27,1.09,0.8200000000000001,1.3900000000000001,1.01,1.25
Manatee,2020-11-28,1.08,0.8200000000000001,1.3900000000000001,1.0,1.24
Manatee,2020-11-29,1.09,0.8200000000000001,1.3900000000000001,1.01,1.25
Manatee,2020-11-30,1.1500000000000001,0.87,1.43,1.04,1.27
Manatee,2020-12-01,1.09,0.8200000000000001,1.3800000000000001,0.99,1.22
Manatee,2020-12-02,1.11,0.84,1.4000000000000001,1.01,1.24
Manatee,2020-12-03,1.08,0.8200000000000001,1.3800000000000001,0.99,1.22
Manatee,2020-12-04,1.04,0.77,1.33,0.9400000000000001,1.17
Manatee,2020-12-05,1.05,0.79,1.35,0.9500000000000001,1.18
Manatee,2020-12-06,1.05,0.79,1.35,0.9500000000000001,1.18
Manatee,2020-12-07,1.06,0.8,1.36,0.97,1.2
Manatee,2020-12-08,1.09,0.8200000000000001,1.3800000000000001,0.99,1.22
Manatee,2020-12-09,1.11,0.84,1.3900000000000001,1.02,1.25
Manatee,2020-12-10,1.11,0.84,1.3900000000000001,1.02,1.25
Manatee,2020-12-11,1.1400000000000001,0.88,1.43,1.05,1.28
Manatee,2020-12-12,1.12,0.84,1.3800000000000001,1.04,1.27
Manatee,2020-12-13,1.11,0.84,1.3800000000000001,1.03,1.26
Manatee,2020-12-14,1.12,0.87,1.41,1.02,1.24
Manatee,2020-12-15,1.16,0.91,1.45,1.07,1.29
Manatee,2020-12-16,1.16,0.9,1.43,1.07,1.29
Manatee,2020-12-17,1.16,0.91,1.44,1.07,1.29
Manatee,2020-12-18,1.12,0.86,1.3800000000000001,1.04,1.26
Manatee,2020-12-19,1.1300000000000001,0.88,1.4000000000000001,1.05,1.27
Manatee,2020-12-20,1.12,0.87,1.3900000000000001,1.04,1.26
